0.41906826570630074,0.2803450054489076
0.7585087735205889,0.25696249678730965
0.7686855150386691,0.2974572707898915
0.36435249354690313,0.6723618940450251
0.38635847670957446,0.5269210813567042
0.962618485558778,0.7288943198509514
0.526839439291507,0.5904602953232825
0.8661881191655993,0.023725595325231552
0.7560808164998889,0.4502888307906687
0.004382622893899679,0.658743011765182
0.493803892750293,0.36202931869775057
0.6267621861770749,0.9920679829083383
0.6865965044125915,0.6274550356902182
0.6367897558957338,0.5254323231056333
0.9410585481673479,0.37102641351521015
0.8409348535351455,0.5920899463817477
0.25573347182944417,0.11246303888037801
0.1662953426130116,0.9258245979435742
0.3340248833410442,0.9562169266864657
0.13789430307224393,0.5895528141409159
0.6141518801450729,0.050654404796659946
0.34858181374147534,0.6145462808199227
0.6793465497903526,0.7774676429107785
0.8986804857850075,0.12293162196874619
0.11177139077335596,0.5417656023055315
0.4544821889139712,0.48215263383463025
0.5393206318840384,0.3618642957881093
0.8532221424393356,0.10455465549603105
0.25009573996067047,0.35910347616299987
0.452126681804657,0.8931446289643645
0.0817859941162169,0.5772037510760128
0.06344885192811489,0.3848548522219062
0.2555043054744601,0.26086410880088806
0.3430786579847336,0.12300743442028761
0.385951264295727,0.6829020385630429
0.5345674734562635,0.4755305629223585
0.2421747576445341,0.2311536269262433
0.9990095579996705,0.35364911891520023
0.7807443751953542,0.970720018260181
0.8913544956594706,0.995015524327755
0.2259251638315618,0.12423028517514467
0.9384039104916155,0.7545309765264392
0.4021283849142492,0.5717684007249773
0.7115154592320323,0.4403288811445236
0.6075088419020176,0.4011106016114354
0.4658844224177301,0.11949122091755271
0.2889508963562548,0.3977173208259046
0.4350142334587872,0.28422514628618956
0.9720358559861779,0.006639167200773954
0.5844831950962543,0.40906455693766475
0.14801165275275707,0.6318489736877382
0.4857057146728039,0.255950307007879
0.7568118842318654,0.7373442077077925
0.5441047153435647,0.7679550372995436
0.020317903719842434,0.483007978182286
0.915093089453876,0.9695616126991808
0.42203222308307886,0.09557666024193168
0.3569294339977205,0.912999992724508
0.7908848659135401,0.40194759843871
0.5332901049405336,0.0067979092709720135
0.2524611703120172,0.1148914098739624
0.9799266504123807,0.6272211498580873
0.7058705734089017,0.5667328075505793
0.07830093801021576,0.0038657505065202713
